"key","code","name","behaviour","remark"
2058,"9300",Adenomatoid odontogenic tumor,"0","1"
2059,"9300",Adenoameloblastoma,"0","2"
2060,"9301",Calcifying odontogenic cyst,"0","1"
2061,"9301",Calcifying cystic odontogenic tumor,"0","3"
2062,"9302",Odontogenic ghost cell tumor,"0","1"
2063,"9302",Ghost cell odontogenic cacinoma,"3","3"
2064,"9310","Ameloblastoma, NOS","0","1"
2065,"9310","Adamantinoma, NOS (except of long bones)","0","2"
2066,"9310","Ameloblastoma, desomoplastic type","0","3"
2067,"9310","Ameloblastoma, extraosseous / peripheral type","0","4"
2068,"9310","Ameloblastoma, solid / multicystic type","0","4"
2069,"9310","Ameloblastoma, unicystic type","0","4"
2070,"9310","Ameloblastoma, malignant","3","1"
2071,"9310","Adamantinoma, malignant (except of long bones)","3","2"
2072,"9310",Metastasizing ameloblastoma,"3","3"
2073,"9310",Malignant ameloblastoma,"3","3"
2074,"9311",Odontoameloblastoma,"0","1"
2075,"9312",Squamous odontogenic tumor,"0","1"
2076,"9320",Odontogenic myxoma,"0","1"
2077,"9320",Odontogenic myxofibroma,"0","2"
2078,"9320",Odontogenic myxoma / myxofibroma,"0","3"
2079,"9321",Central odontogenic fibroma,"0","1"
2080,"9321","Odontogenic fibroma, NOS","0","2"
2081,"9322",Peripheral odontogenic fibroma,"0","1"
2082,"9330",Ameloblastic fibroma,"0","1"
2083,"9330",Ameloblastic fibrosarcoma,"3","1"
2084,"9330",Ameloblastic sarcoma,"3","2"
2085,"9330",Odongogenic fibrosarcoma,"3","2"
2086,"9330",Ameloblastic fibrosarcoma,"3","3"
2087,"9340",Calcifying epithelial odontogenic tumor,"0","1"
2088,"9340",Pindborg tumor,"0","2"
2089,"9341",Clear cell odontogenic tumor,"1","1"
2090,"9341",Clear cell odontogenic carcinoma,"3","3"
2091,"9342",Odontogenic  carcinosarcoma,"3","1"
2092,"9350",Craniopharyngioma,"1","1"
2093,"9350",Rathke pouch tumor ,"1","2"
2094,"9351","Craniopharyngioma, adamantinomatous","1","1"
2095,"9351",Adamantinomatous craniopharyngioma,"1","3"
2096,"9352","Craniopharyngioma, papillary ","1","1"
2097,"9352",Papillary craniopharyngioma,"1","3"
2098,"9360",Pinealoma ,"1","1"
2099,"9361",Pineocytoma ,"1","1"
2100,"9362",Pineoblastoma,"3","1"
2101,"9362",Mixed pineal tumor ,"3","2"
2102,"9362",Mixed pineocytoma-pineoblastoma,"3","2"
2103,"9362",Pineal parenchymal tumor of intermediate differentiation ,"3","2"
2104,"9362",Transitional pineal tumor ,"3","2"
2105,"9363",Melanotic neuroectodermal tumor,"0","1"
2106,"9363",Melanoameloblastoma,"0","2"
2107,"9363",Melanotic progonoma,"0","2"
2108,"9363",Retinal anlage tumor,"0","2"
2109,"9364",Peripheral neuroectodermal tumor,"3","1"
2110,"9364","Neuroectodermal tumor, NOS","3","2"
2111,"9364","Peripheral primitive neuroectodermal tumor, NOS","3","2"
2112,"9364",PPNET,"3","2"
2113,"9364",Primitive neuroectodermal tumor,"3","4"
2114,"9364",Primitive neuroectodermal tumour ,"3","4"
2115,"9365",Askin tumor,"3","1"
2116,"9370","Chordoma, NOS","3","1"
2117,"9371",Chondroid chordoma,"3","1"
2118,"9372",Dedifferentiated chordoma,"3","1"
2119,"9373",Parachordoma,"0","1"
2120,"9380","Glioma, malignant ","3","1"
2121,"9380","Glioma, NOS (except nasal glioma, not neoplastic) ","3","2"
2122,"9381",Gliomatosis cerebri,"3","1"
2123,"9382",Mixed glioma ,"3","1"
2124,"9382",Anaplastic oligoastrocytoma,"3","2"
2125,"9382",Oligoastrocytoma ,"3","2"
2126,"9382",Anaplastic oligoastrocytoma,"3","3"
2127,"9383",Subependymoma ,"1","1"
2128,"9383",Mixed subependymoma-ependymoma ,"1","2"
2129,"9383","Subependymal astrocytoma, NOS","1","2"
2130,"9383",Subependymal glioma ,"1","2"
2131,"9383",Subependymoma,"1","3"
2132,"9384",Subependymal giant cell astrocytoma,"1","1"
2133,"9390","Choroid plexus papilloma, NOS ","0","1"
2134,"9390",Choroid plexus carcinoma ,"3","1"
2135,"9390","Choroid plexus papilloma, anaplastic ","3","2"
2136,"9390","Choroid plexus papilloma, malignant ","3","2"
2137,"9390",Choroid plexus carcinoma,"3","3"
2138,"9391","Ependymoma, NOS ","3","1"
2139,"9391",Cellular ependymoma ,"3","2"
2140,"9391",Clear cell ependymoma ,"3","2"
2141,"9391",Epithelial ependymoma ,"3","2"
2142,"9391",Tanycytic ependymoma ,"3","2"
2143,"9392","Ependymoma, anaplastic ","3","1"
2144,"9392",Ependymoblastoma ,"3","2"
2145,"9392",Anaplastic ependymoma,"3","3"
2146,"9393",Papillary ependymoma ,"3","1"
2147,"9394",Myxopapillary ependymoma ,"1","1"
2148,"9400","Astrocytoma, NOS ","3","1"
2149,"9400",Astrocytic glioma ,"3","2"
2150,"9400","Astrocytoma, low grade ","3","2"
2151,"9400",Astroglioma ,"3","2"
2152,"9400",Cystic astrocytoma ,"3","2"
2153,"9400",Diffuse astrocytoma ,"3","2"
2154,"9400","Diffuse astrocytoma, low grade ","3","2"
2155,"9401","Astrocytoma, anaplastic","3","1"
2156,"9401",Anaplastic astrocytoma,"3","3"
2157,"9410",Protoplasmic astrocytoma,"3","1"
2158,"9411",Gemistocytic astrocytoma,"3","1"
2159,"9411",Gemistocytoma ,"3","2"
2160,"9412",Desmoplastic infantile astrocytoma ,"1","1"
2161,"9412",Desmoplastic infantile ganglioglioma ,"1","2"
2162,"9412",Desmoplastic infantile astrocytoma / ganglioglioma,"1","3"
2163,"9413",Dysembryoplastic neuroepithelial tumor,"0","1"
2164,"9420",Fibrillary astrocytoma ,"3","1"
2165,"9420",Fibrous astrocytoma ,"3","2"
2166,"9421",Pilocytic astrocytoma ,"1","1"
2167,"9421",Juvenile astrocytoma ,"1","2"
2168,"9421",Piloid astrocytoma ,"1","2"
2169,"9421","Spongioblastoma, NOS ","1","2"
2170,"9423",Polar spongioblastoma,"3","1"
2171,"9423",Primitive polar spongioblastoma ,"3","2"
2172,"9423",Spongioblastoma polare ,"3","2"
2173,"9424",Pleomorphic xanthoastrocytoma ,"3","1"
2174,"9430",Astroblastoma,"3","1"
2175,"9440","Glioblastoma, NOS ","3","1"
2176,"9440",Glioblastoma multiforme ,"3","2"
2177,"9440",Spongioblastoma multiforme ,"3","2"
2178,"9441",Giant cell glioblastoma ,"3","1"
2179,"9441",Monstrocellular sarcoma ,"3","2"
2180,"9442",Gliofibroma ,"1","1"
2181,"9442",Gliosarcoma,"3","1"
2182,"9442",Glioblastoma with sarcomatous component ,"3","2"
2183,"9444",Chordoid glioma ,"1","1"
2184,"9444",Chordoid glioma of third ventricle,"1","2"
2185,"9450","Oligodendroglioma, NOS ","3","1"
2186,"9451","Oligodendroglioma, anaplastic","3","1"
2187,"9451",Anaplastic oligodendroglioma,"3","3"
2188,"9460",Oligodendroblastoma ,"3","1"
2189,"9470","Medulloblastoma, NOS ","3","1"
2190,"9470",Melanotic medulloblastoma ,"3","2"
2191,"9471",Desmoplastic nodular medulloblastoma ,"3","1"
2192,"9471",Circumscribed arachnoidal cerebellar sarcoma ,"3","2"
2193,"9471",Desmoplastic medulloblastoma ,"3","2"
2194,"9472",Medullomyoblastoma,"3","1"
2195,"9473","Primitive neuroectodermal tumor, NOS","3","1"
2196,"9473","Central primitive neuroectodermal tumor, NOS ","3","2"
2197,"9473",CPNET ,"3","2"
2198,"9473","PNET, NOS","3","2"
2199,"9473",Supratentorial PNET,"3","2"
2200,"9473",Primitive neuroectodermal tumor,"3","3"
2201,"9473",Supratentorial primitive neuroectodermal tumor ,"3","4"
2202,"9474",Large cell medulloblastoma ,"3","1"
2203,"9480","Cerebellar sarcoma, NOS ","3","1"
2204,"9490",Ganglioneuroma,"0","1"
2205,"9490",Ganglioneuroblastoma,"3","1"
2206,"9491",Ganglioneuromatosis,"0","1"
2207,"9492",Gangliocytoma,"0","1"
2208,"9493",Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos) ,"0","1"
2209,"9500","Neuroblastoma, NOS","3","1"
2210,"9500",Central neuroblastoma ,"3","2"
2211,"9500",Sympathicoblastoma,"3","2"
2212,"9500",Neuroblastomas of the adrenal gland and sympathetic nervous system,"3","3"
2213,"9501","Medulloepithelioma, benign ","0","1"
2214,"9501","Diktyoma, benign ","0","2"
2215,"9501","Medulloepithelioma, NOS","3","1"
2216,"9501","Diktyoma, malignant ","3","2"
2217,"9502","Teratoid medulloepithelioma, benign ","0","1"
2218,"9502",Teratoid medulloepithelioma,"3","1"
2219,"9503","Neuroepithelioma, NOS ","3","1"
2220,"9504",Spongioneuroblastoma,"3","1"
2221,"9505","Ganglioglioma, NOS","1","1"
2222,"9505",Glioneuroma ,"1","2"
2223,"9505",Neuroastrocytoma ,"1","2"
2224,"9505","Ganglioglioma, anaplastic","3","1"
2225,"9505",Anaplastic ganglioglioma,"3","3"
2226,"9506",Central neurocytoma,"1","1"
2227,"9506",Cerebellar liponeurocytoma ,"1","2"
2228,"9506",Lipomatous medulloblastma ,"1","2"
2229,"9506",Medullocytoma ,"1","2"
2230,"9506",Neurocytoma,"1","2"
2231,"9506",Neurolipocytoma ,"1","2"
2232,"9506",Central neurocytoma,"1","3"
2233,"9507",Pacinian tumor,"0","1"
2234,"9508",Atypical teratoid/rhabdoid tumor ,"3","1"
2235,"9510",Retinocytoma ,"0","1"
2236,"9510","Retinoblastoma, NOS ","3","1"
2237,"9511","Retinoblastoma, differentiated","3","1"
2238,"9512","Retinoblastoma, undifferentiated ","3","1"
2239,"9513","Retinoblastoma, diffuse ","3","1"
2240,"9514","Retinoblastoma, spontaneously regressed","1","1"
2241,"9520",Olfactory neurogenic tumor,"3","1"
2242,"9521",Olfactory neurocytoma ,"3","1"
2243,"9521",Esthesioneurocytoma ,"3","2"
2244,"9522",Olfactory neuroblastoma ,"3","1"
2245,"9522",Esthesioneuroblastoma ,"3","2"
2246,"9523",Olfactory neuroepithelioma ,"3","1"
2247,"9523",Esthesioneuroepithelioma ,"3","2"
2248,"9530","Meningioma, NOS","0","1"
2249,"9530",Lymphoplasmacyte-rich meningioma,"0","2"
2250,"9530",Metaplastic meningioma,"0","2"
2251,"9530",Microcystic meningioma,"0","2"
2252,"9530",Secretory meningioma,"0","2"
2253,"9530","Meningiomatosis, NOS","1","1"
2254,"9530",Diffuse meningiomatosis,"1","2"
2255,"9530",Multiple meningiomas,"1","2"
2256,"9530","Meningioma, malignant","3","1"
2257,"9530",Leptomeningeal sarcoma,"3","2"
2258,"9530",Meningeal sarcoma,"3","2"
2259,"9530","Meningioma, anaplastic","3","2"
2260,"9530",Meningothelial sarcoma,"3","2"
2261,"9530",Anaplastic meningioma,"3","3"
2262,"9531",Meningothelial meningioma,"0","1"
2263,"9531",Endotheliomatous meningioma,"0","2"
2264,"9531",Syncytial meningioma,"0","2"
2265,"9532",Fibrous meningioma,"0","1"
2266,"9532",Fibroblastic meningioma,"0","2"
2267,"9532",Fibrous meningioma,"0","3"
2268,"9533",Psammomatous meningioma,"0","1"
2269,"9534",Angiomatous meningioma,"0","1"
2270,"9535",Hemangioblastic meningioma ,"0","1"
2271,"9535",Angioblastic meningioma,"0","2"
2272,"9537",Transitional meningioma,"0","1"
2273,"9537",Mixed meningioma,"0","2"
2274,"9538",Clear cell meningioma,"1","1"
2275,"9538",Chordoid meningioma,"1","2"
2276,"9538",Papillary meningioma,"3","1"
2277,"9538",Rhabdoid meningioma,"3","2"
2278,"9539",Atypical meningioma,"1","1"
2279,"9539",Meningeal sarcomatosis,"3","1"
2280,"9540","Neurofibroma, NOS","0","1"
2281,"9540","Neurofibromatosis, NOS","1","1"
2282,"9540",Multiple neurofibromatosis,"1","2"
2283,"9540",Recklinghausen disease (except of bone),"1","2"
2284,"9540",Von Recklinghause disease (except of bone),"1","2"
2285,"9540",Malignant peripheral nerve sheath tumor,"3","1"
2286,"9540",Epithelioid MPNST,"3","2"
2287,"9540",Melanotic MPNST,"3","2"
2288,"9540",Melanotic psammomatous MPNST,"3","2"
2289,"9540",MPNST with glandular differentiation,"3","2"
2290,"9540",MPNST with mesenchymal differentiation,"3","2"
2291,"9540","MPNST, NOS","3","2"
2292,"9540",Neurofibrosarcoma ,"3","2"
2293,"9540",Neurogenic sarcoma ,"3","2"
2294,"9540",Neurosarcoma ,"3","2"
2295,"9540",MPNST,"3","3"
2296,"9540","Malignant peripheral nerve sheath tumor, epithelioid ","3","4"
2297,"9540","Malignant peripheral nerve sheath tumor, melanotic","3","4"
2298,"9540","Malignant peripheral nerve sheath tumor, melanotic psammomatous","3","4"
2299,"9540",MPNST with divergent mesenchymal and/or epithelial differentiation,"3","4"
2300,"9541",Melanotic neurofibroma,"0","1"
2301,"9550",Plexiform neurofibroma,"0","1"
2302,"9550",Plexiform neuroma,"0","2"
2303,"9550","Neurofibroma, plexiform","0","3"
2304,"9560","Neurilemoma, NOS","0","1"
2305,"9560",Acoustic neuroma ,"0","2"
2306,"9560",Ancient schwannoma,"0","2"
2307,"9560",Cellular schwannoma,"0","2"
2308,"9560",Degenerated schwannoma,"0","2"
2309,"9560",Melanotic schwannoma,"0","2"
2310,"9560",Neurinoma,"0","2"
2311,"9560",Pigmented schwannoma,"0","2"
2312,"9560",Plexiform schwannoma,"0","2"
2313,"9560",Psammomatous schwannoma,"0","2"
2314,"9560","Schwannoma, NOS","0","2"
2315,"9560",Neurilemmoma,"0","3"
2316,"9560","Schwannoma, cellular","0","4"
2317,"9560","Schwannoma, melanotic","0","4"
2318,"9560","Schwannoma, plexiform","0","4"
2319,"9560",Vestibular schwannoma,"0","4"
2320,"9560",Neurinomatosis,"1","1"
2321,"9560","Neurilemoma, malignant ","3","1"
2322,"9560","Malignant schwannoma, NOS ","3","2"
2323,"9560",Neurilemosarcoma ,"3","2"
2324,"9561",Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation,"3","1"
2325,"9561",Malignant schwannoma with rhabdomyoblastic differentiation,"3","2"
2326,"9561",MPNST with rhabdomyoblastic differentiation,"3","2"
2327,"9561","Triton tumor, malignant","3","2"
2328,"9561",Malignant Triton tumor,"3","2"
2329,"9562",Neurothekeoma,"0","1"
2330,"9562",Nerve sheath myxoma,"0","2"
2331,"9570","Neuroma, NOS","0","1"
2332,"9571","Perineurioma, NOS","0","1"
2333,"9571",Intraneural perineurioma,"0","2"
2334,"9571",Soft tissue perineurioma,"0","2"
2335,"9571",Intraneural perineurioma,"0","3"
2336,"9571","Perineurioma, malignant","3","1"
2337,"9571",Perineural MPNST,"3","2"
2338,"9580","Granular cell tumor, NOS","0","1"
2339,"9580","Granular cell myoblastoma, NOS","0","2"
2340,"9580",Granular cell tumor,"0","3"
2341,"9580","Granular cell tumor, malignant","3","1"
2342,"9580","Granular cell myoblastoma, malignant","3","2"
2343,"9581",Alveolar soft part sarcoma,"3","1"
2344,"9582",Granular cell tumor of the sellar region ,"0","1"
2345,"9590","Malignant lymphoma, NOS","3","1"
2346,"9590","Lymphoma, NOS","3","2"
2347,"9590",Microglioma ,"3","2"
2348,"9591","Malignant lymphoma, non-Hodgkin, NOS","3","1"
2349,"9591","B cell lymphoma, NOS","3","2"
2350,"9591","Lymphosarcoma, diffuse ","3","2"
2351,"9591","Lymphosarcoma, NOS","3","2"
2352,"9591","Malignant lymphoma, cleaved cell, NOS ","3","2"
2353,"9591","Malignant lymphoma, diffuse, NOS","3","2"
2354,"9591","Malignant lymphoma, lymphocytic, intermediate differentiation, nodular ","3","2"
2355,"9591","Malignant lymphoma, lymphocytic, poorly differentiated, diffuse ","3","2"
2356,"9591","Malignant lymphoma, non-cleaved cell, NOS","3","2"
2357,"9591","Malignant lymphoma, small cell, noncleaved, diffuse ","3","2"
2358,"9591","Malignant lymphoma, small cleaved cell, NOS","3","2"
2359,"9591","Malignant lymphoma, small cleaved cell, diffuse ","3","2"
2360,"9591","Malignant lymphoma, undifferentiated cell type, NOS ","3","2"
2361,"9591","Malignant lymphoma, undifferentiated cell, non-Burkitt ","3","2"
2362,"9591","Non-Hodgkin lymphoma, NOS","3","2"
2363,"9591","Reticulosarcoma, diffuse ","3","2"
2364,"9591","Reticulosarcoma, NOS ","3","2"
2365,"9591","Reticulum cell sarcoma, diffuse ","3","2"
2366,"9591","Reticulum cell sarcoma, NOS ","3","2"
2367,"9591","Malignant lymphoma, non-Hodgkin","3","3"
2368,"9592","Lymphosarcoma, NOS","3","3"
2369,"9596",Composite Hodgkin and non-Hodgkin lymphoma,"3","1"
2370,"9650","Hodgkin lymphoma, NOS","3","1"
2371,"9650","Hodgkin disease, NOS","3","2"
2372,"9650","Malignant lymphoma, Hodgkin","3","2"
2373,"9651","Hodgkin lymphoma, lymphocyte-rich","3","1"
2374,"9651","Classical Hodgkin lymphoma, lymphocyte-rich","3","2"
2375,"9651","Hodgkin disease, lymphocyte predominance, diffuse ","3","2"
2376,"9651","Hodgkin disease, lymphocyte predominance, NOS ","3","2"
2377,"9651","Hodgkin disease, lymphocytic-histiocytic predominance ","3","2"
2378,"9652","Hodgkin lymphoma, mixed cellularity, NOS","3","1"
2379,"9652","Classical Hodgkin lymphoma, mixed cellularity, NOS","3","2"
2380,"9653","Hodgkin lymphoma, lymphocyte depletion, NOS","3","1"
2381,"9653","Classical Hodgkin lymphoma, lymphocyte-depletion, NOS","3","2"
2382,"9654","Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis","3","1"
2383,"9654","Classical Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis","3","2"
2384,"9655","Hodgkin lymphoma, lymphocyte depletion, reticular ","3","1"
2385,"9655","Classical Hodgkin lymphoma, lymphocyte depletion, reticular","3","2"
2386,"9659","Hodgkin lymphoma, nodular lymphocyte predominance","3","1"
2387,"9659","Hodgkin lymphoma, lymphocyte predominance, nodular","3","2"
2388,"9659","Hodgkin paragranuloma, nodular ","3","2"
2389,"9659","Hodgkin paragranuloma, NOS ","3","2"
2390,"9661",Hodgkin granuloma ,"3","1"
2391,"9662",Hodgkin sarcoma,"3","1"
2392,"9663","Hodgkin lymphoma, nodular sclerosis, NOS","3","1"
2393,"9663","Classical Hodgkin lymphoma, nodular sclerosis, NOS","3","2"
2394,"9663","Hodgkin disease, nodular sclerosis, NOS","3","2"
2395,"9664","Hodgkin lymphoma, nodular sclerosis, cellular phase","3","1"
2396,"9664","Classical Hodgkin lymphoma, nodular sclerosis, cellular phase","3","2"
2397,"9665","Hodgkin lymphoma, nodular sclerosis, grade 1","3","1"
2398,"9665","Classical Hodgkin lymphoma, nodular sclerosis, grade 1","3","2"
2399,"9665","Hodgkin disease, nodular sclerosis, lymphocyte predominance","3","2"
2400,"9665","Hodgkin disease, nodular sclerosis, mixed cellularity","3","2"
2401,"9667","Hodgkin lymphoma, nodular sclerosis, grade 2","3","1"
2402,"9667","Classical Hodgkin lymphoma, nodular sclerosis, grade 1","3","2"
2403,"9667","Hodgkin disease, nodular sclerosis, lymphocyte depletion","3","2"
2404,"9667","Hodgkin disease, nodular sclerosis, syncytial variant","3","2"
2405,"9670","Malignant lymphoma, small B lymphocytic, NOS","3","1"
2406,"9670","Malignant lymphoma, lymphocytic, diffuse, NOS","3","2"
2407,"9670","Malignant lymphoma, lymphocytic, NOS","3","2"
2408,"9670","Malignant lymphoma, lymphocytic, well differentiated, diffuse","3","2"
2409,"9670","Malignant lymphoma, small cell diffuse","3","2"
2410,"9670","Malignant lymphoma, small cell, NOS","3","2"
2411,"9670","Malignant lymphoma, small lymphocytic, diffuse","3","2"
2412,"9670","Malignant lymphoma, small lymphocytic, NOS","3","2"
2413,"9671","Malignant lymphoma, lymphoplasmacytic ","3","1"
2414,"9671",Immunocytoma,"3","2"
2415,"9671","Malignant lymphoma, lymphoplasmacytoid","3","2"
2416,"9671","Malignant lymphoma, plasmacytoid ","3","2"
2417,"9671",Plasmacytic lymphoma ,"3","2"
2418,"9673",Mantle cell lymphoma,"3","1"
2419,"9673","Mantle cell lymphoma, blastic type","3","2"
2420,"9673","Mantle cell lymphoma, pleomorphic type","3","2"
2421,"9673","Mantle cell lymphoma, small cell type","3","2"
2422,"9673","Malignant lymphoma, centrocytic ","3","2"
2423,"9673","Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse","3","2"
2424,"9673",Malignant lymphomatous polyposis,"3","2"
2425,"9673",Mantle zone lymphoma ,"3","2"
2426,"9675","Malignant lymphoma, mixed small and large cell, diffuse ","3","1"
2427,"9675","Malignanat lymphoma, mixed cell type, diffuse ","3","2"
2428,"9675","Malignant lymphoma, centroblastic-centorcytic, NOS ","3","2"
2429,"9675","Malignant lymphoma, centroblastic-centrocytic, diffuse ","3","2"
2430,"9675","Malignant lymphoma, mixed lymphocytic-histiocytic, diffuse ","3","2"
2431,"9678",Primary effusion lymphoma,"3","1"
2432,"9679",Mediastinal large B-cell lymphoma ,"3","1"
2433,"9679",Thymic large B-cell lymphoma,"3","2"
2434,"9679",Primary mediastinal large B-cell lymphoma,"3","3"
2435,"9680","Malignant lymphoma, large B-cell, diffuse, NOS","3","1"
2436,"9680",Anaplastic large B-cell lymphoma,"3","2"
2437,"9680",Angioendotheliomatosis,"3","2"
2438,"9680",Angiotropic lymphoma,"3","2"
2439,"9680","Diffuse large B-cell lymphoma, NOS","3","2"
2440,"9680",Histiocyte-rich large B-cell lymphoma,"3","2"
2441,"9680",Intravascular B-cell lymphoma,"3","2"
2442,"9680",Intravascular large B-cell lymphoma ,"3","2"
2443,"9680","Malignant lymphoma, centorblastic, NOS","3","2"
2444,"9680","Malignant lymphoma, centroblastic, diffuse","3","2"
2445,"9680","Malignant lymphoma, histiocytic NOS ","3","2"
2446,"9680","Malignant lymphoma, histiocytic, diffuse","3","2"
2447,"9680","Malignant lymphoma, large B-cell, diffuse, centroblastic, NOS","3","2"
2448,"9680","Malignant lymphoma, large B-cell, NOS","3","2"
2449,"9680","Malignant lymphoma, large cell, cleaved and noncleaved ","3","2"
2450,"9680","Malignant lymphoma, large cell, cleaved, diffuse","3","2"
2451,"9680","Malignant lymphoma, large cell, cleaved, NOS ","3","2"
2452,"9680","Malignant lymphoma, large cell, diffuse, NOS ","3","2"
2453,"9680","Malignant lymphoma, large cell, noncleaved, diffuse","3","2"
2454,"9680","Malignant lymphoma, large cell, noncleaved, NOS","3","2"
2455,"9680","Malignant lymphoma, large cell, NOS","3","2"
2456,"9680","Malignant lymphoma, large cleaved cell, NOS ","3","2"
2457,"9680","Malignant lymphoma, noncleaved, diffuse, NOS","3","2"
2458,"9680","Malignant lymphoma, noncleaved, NOS","3","2"
2459,"9680",T-cell rich large B-cell lymphoma,"3","2"
2460,"9680",T-cell rich/histiocyte-rich large B-cell lymphoma,"3","2"
2461,"9680",Cutaneous diffuse large B-cell lymphoma,"3","3"
2462,"9680",Diffuse large B-cell lymphoma,"3","4"
2463,"9680",Diffuse large B-cell lymphoma (DLBCL),"3","4"
2464,"9680",Intravascular large B-cell lymphoma,"3","4"
2465,"9684","Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS","3","1"
2466,"9684",Immunoblastic sarcoma ,"3","2"
2467,"9684","Malignant lymphoma, immunoblastic, NOS","3","2"
2468,"9684","Malignant lymphoma, large cell, immunoblastic","3","2"
2469,"9684",Plasmablastic lymphoma,"3","2"
2470,"9687","Burkitt lymphoma, NOS ","3","1"
2471,"9687",Burkitt tumor ,"3","2"
2472,"9687",Burkitt-like lymphoma,"3","2"
2473,"9687","Malignant lymphoma, small noncleaved, Burkitt type","3","2"
2474,"9687","Malignant lymphoma, undifferentiated, Burkitt type","3","2"
2475,"9687",Burkitt-like /atypical Burkitt-lymphoma,"3","4"
2476,"9689",Splenic marginal zone B-cell lymphoma ,"3","1"
2477,"9689",Splenic lymphoma with villous lymphocytes,"3","2"
2478,"9689","Splenic marginal zone lymphoma, NOS ","3","2"
2479,"9690","Follicular lymphoma, NOS ","3","1"
2480,"9690","Malignant lymphoma, centroblastic-centrocytic, follicular ","3","2"
2481,"9690","Malignant lymphoma, follicle center, follicular","3","2"
2482,"9690","Malignant lymphoma, follicle center, NOS","3","2"
2483,"9690","Malignant lymphoma, follicular, NOS","3","2"
2484,"9690","Malignant lymphoma, lymphocytic, nodular, NOS ","3","2"
2485,"9690","Malignant lymphoma, nodular, NOS ","3","2"
2486,"9690",Cutaneous follicle center lymphoma,"3","3"
2487,"9691","Follicular lymphoma, grade 2","3","1"
2488,"9691","Malignant lymphoma, mixed cell type, follicular ","3","2"
2489,"9691","Malignant lymphoma, mixed cell type, nodular ","3","2"
2490,"9691","Malignant lymphoma, mixed lymphocytic-histicocytic, nodular ","3","2"
2491,"9691","Malignant lymphoma, mixed small cleaved and large cell, follicular ","3","2"
2492,"9691","Follicular lymphoma, grade 2, mixed small cleaved and large cell ","3","3"
2493,"9695","Follicular lymphoma, grade 1","3","1"
2494,"9695","Follicular lymphoma, small cleaved cell","3","2"
2495,"9695","Malignant lymphoma, lymphocytic, poorly differentiated, nodular","3","2"
2496,"9695","Malignant lymphoma, small cleaved cell, follicular ","3","2"
2497,"9698","Follicular lymphoma, grade 3","3","1"
2498,"9698","Malignant lymphoma, centroblastic, follicular","3","2"
2499,"9698","Malignant lymphoma, histiocytic, nodular ","3","2"
2500,"9698","Malignant lymphoma, large cell, follicular, NOS","3","2"
2501,"9698","Malignant lymphoma, large cell, noncleaved, follicular ","3","2"
2502,"9698","Malignant lymphoma, large cleaved cell, follicular","3","2"
2503,"9698","Malignant lymphoma, lymphocytic, well differentiated, nodular ","3","2"
2504,"9698","Malignant lymphoma, noncleaved cell, follicular, NOS ","3","2"
2505,"9699","Marginal zone B-cell lymphoma, NOS","3","1"
2506,"9699",BALT lymphoma,"3","2"
2507,"9699",Bronchial-associated lymphoid tissue lymphoma,"3","2"
2508,"9699",MALT lymphoma,"3","2"
2509,"9699","Marginal zone lymphoma, NOS","3","2"
2510,"9699",Monocytoid B-cell lymphoma,"3","2"
2511,"9699",Mucosal-associated lymphoid tissue lymphoma,"3","2"
2512,"9699",Nodal marginal zone lymphoma,"3","2"
2513,"9699",SALT lymphoma,"3","2"
2514,"9699",Skin-associated lymphoid tissue lymphoma,"3","2"
2515,"9699","Cutaneous marginal zone B-cell lymphoma, MALT type","3","3"
2516,"9699","Extranodal marginal zone B-cell lymphoma, MALT type","3","4"
2517,"9699",Extranodal marginal zone B-cell lymphoma,"3","4"
2518,"9699",Extranodal marginal zone B-cell lymphoma of MALT type,"3","4"
2519,"9699",Malignant marginal zone B-cell lymphoma of MALT type,"3","4"
2520,"9699",Marginal zone B-cell lymphoma of MALT type,"3","4"
2521,"9699","Marginal zone B-cell lymphoma, NOS","3","4"
2522,"9699",Thymic extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT),"3","4"
2523,"9699",Western type B-cell lymphoma of MALT,"3","4"
2524,"9700",Mycosis fungoides,"3","1"
2525,"9700",Pagetoid reticulosis,"3","2"
2526,"9701",Sezary syndrome,"3","1"
2527,"9701",Sezary disease,"3","2"
2528,"9702","Mature T-cell lymphoma, NOS","3","1"
2529,"9702",Lennert lymphoma,"3","2"
2530,"9702",Lymhoepithelioid lymphoma,"3","2"
2531,"9702","Peripheral T-cell lymphoma, NOS","3","2"
2532,"9702","Peripheral T-cell lymphoma, large cell","3","2"
2533,"9702","Peripheral T-cell lymphoma, pleomorphic medium and large cell","3","2"
2534,"9702","Peripheral T-cell lymphoma, pleomorphic small cell","3","2"
2535,"9702","T-cell lymphoma, NOS","3","2"
2536,"9702",T-zone lymphoma,"3","2"
2537,"9702","Mature T-cell lymphoma, NOS","3","3"
2538,"9705",Angioimmunoblastic T-cell lymphoma,"3","1"
2539,"9705",Angioimmunoblastic lymphadenopathy with dysproteinemia,"3","2"
